query_id,query_text,doc_id,relevance
144694,did obama get impeached,msmarco_v2.1_doc_09_598669814,1
931147,what's the best web browser to use?,msmarco_v2.1_doc_09_1106259964,1
931147,what's the best web browser to use?,msmarco_v2.1_doc_10_74164672,1
240504,how long before female dog shows pregnancy,msmarco_v2.1_doc_10_1185461231,1
669046,what herbs go with salmon,msmarco_v2.1_doc_07_990887256,1
406923,is commemorative air force contribution tax deductible?,msmarco_v2.1_doc_10_557730187,1
406974,is compound interest exponential growth,msmarco_v2.1_doc_02_402323314,1
406974,is compound interest exponential growth,msmarco_v2.1_doc_08_1391640517,1
144857,did princess margaret ever marry peter,msmarco_v2.1_doc_02_568123096,1
407102,is coolant the same as antifreeze,msmarco_v2.1_doc_45_1159073458,1
407131,is copper one of the metals needed by human body,msmarco_v2.1_doc_09_196466217,1
669288,what honey locust are seedless,msmarco_v2.1_doc_10_146658067,1
669427,what hormone secretion causes goiter,msmarco_v2.1_doc_10_696960157,1
669444,what hormone stimulates the production of sperm gcse,msmarco_v2.1_doc_04_3502256,1
931726,what's the difference between jambalaya and paella,msmarco_v2.1_doc_01_16796145,1
931772,what's the difference between racquetball and squash,msmarco_v2.1_doc_01_1074424845,1
810660,what is the charge of selenium,msmarco_v2.1_doc_50_957794209,1
931940,what's the fees on amazon to sell and policy,msmarco_v2.1_doc_40_1571157431,1
407662,is cyclosporine an antibiotic,msmarco_v2.1_doc_07_1436359671,1
669979,what ibn means crossword,msmarco_v2.1_doc_00_1242004266,1
407869,is death a natural disaster,msmarco_v2.1_doc_04_602378446,1
670022,what identification is needed to open a bank account,msmarco_v2.1_doc_51_1277016805,1
145821,did you see jackie robinson hit that ball lyrics,msmarco_v2.1_doc_10_1526240800,1
670142,what if my idea was stolen,msmarco_v2.1_doc_01_1638818212,1
932495,what's the movie with meryl streep that a dingo ate her baby,msmarco_v2.1_doc_04_114931850,1
670476,what impact did world war ii have on the american economy?,msmarco_v2.1_doc_39_726393966,1
146212,difference between a prawn and a shrimp,msmarco_v2.1_doc_10_1312291378,1
146244,difference between a spruce and a fir tree,msmarco_v2.1_doc_04_64085481,1
146244,difference between a spruce and a fir tree,msmarco_v2.1_doc_06_218466941,1
408427,is distance mm,msmarco_v2.1_doc_36_114098077,1
670600,what in skin care is linked to thyroid problems,msmarco_v2.1_doc_03_349973881,1
1090352,sty causes,msmarco_v2.1_doc_05_1736517255,1
408563,is dog the bounty hunter married to beth,msmarco_v2.1_doc_07_94000386,1
932878,what's the relationship between a codon and an anticodon,msmarco_v2.1_doc_04_854906021,1
670829,what industry is hershey in?,msmarco_v2.1_doc_34_992625077,1
146598,difference between beside and behind,msmarco_v2.1_doc_39_1010006306,1
408765,is drinking too much water bad for high blood pressure,msmarco_v2.1_doc_05_1466111113,1
408945,is dylan o'brien related to adam brody,msmarco_v2.1_doc_05_1698796298,1
146812,difference between coating and laminating,msmarco_v2.1_doc_06_201256848,1
409071,is ecpi an accredited college in virginia,msmarco_v2.1_doc_09_528269344,1
671219,what injection do they give for withdrawal,msmarco_v2.1_doc_05_1715307531,1
898318,what states are reciprocal with massachusetts,msmarco_v2.1_doc_04_957069737,1
57270,burning libraries,msmarco_v2.1_doc_02_32091857,1
409207,is elastic a fiber?,msmarco_v2.1_doc_17_440472432,1
147073,difference between discrete and process manufacturing,msmarco_v2.1_doc_04_608858829,1
147166,difference between elastomer and polymer,msmarco_v2.1_doc_05_1222633425,1
147337,difference between ford supercab and crew cab,msmarco_v2.1_doc_05_1673801741,1
409557,is erythritol all natural?,msmarco_v2.1_doc_56_1409940016,1
147542,difference between hid & led bulbs,msmarco_v2.1_doc_06_1295757394,1
409694,is evaporation an exothermic or endothermic process?,msmarco_v2.1_doc_50_1009543554,1
409854,is fainting serious,msmarco_v2.1_doc_05_1726107546,1
409887,is family leave paid to care for a family member,msmarco_v2.1_doc_04_1130630560,1
934235,what's your favourite place,msmarco_v2.1_doc_50_2081652675,1
672109,what is .img format,msmarco_v2.1_doc_10_1259327743,1
672433,what is A1C levels,msmarco_v2.1_doc_07_1374315274,1
792789,what is rumination syndrome,msmarco_v2.1_doc_05_1309567302,1
942221,when did the sitcom. rhoda come out?,msmarco_v2.1_doc_16_2518821574,1
148424,difference between protime and inr,msmarco_v2.1_doc_42_828386376,1
148424,difference between protime and inr,msmarco_v2.1_doc_07_1300850294,1
934964,when    was  kemi born,msmarco_v2.1_doc_17_2433238896,1
148564,difference between router and firewall,msmarco_v2.1_doc_05_1269426752,1
286915,how many khz are in a mhz,msmarco_v2.1_doc_05_1519209217,1
243244,how long can you keep raw chicken in the refrigerator,msmarco_v2.1_doc_02_1231433663,1
148761,difference between soy and whey protein powder,msmarco_v2.1_doc_25_458823786,1
148777,difference between sprain and strain,msmarco_v2.1_doc_10_1322135585,1
673143,what is a *.xaml file,msmarco_v2.1_doc_45_968732447,1
898631,"what station is near river street in hoboken, nj",msmarco_v2.1_doc_08_925902328,1
935358,when and where do the lavender fields bloom,msmarco_v2.1_doc_58_716022206,1
935362,when and where does the glass castle take place,msmarco_v2.1_doc_06_878054040,1
935364,when and where is mlb all star game,msmarco_v2.1_doc_04_1256645535,1
149161,difference between watt and hertz,msmarco_v2.1_doc_50_1841768488,1
935707,when are mushrooms in season,msmarco_v2.1_doc_00_293788085,1
680250,what is a cwe,msmarco_v2.1_doc_14_1520540603,1
149447,differences between bone cells,msmarco_v2.1_doc_03_420658416,1
935952,when are tulip bulbs planted,msmarco_v2.1_doc_06_359445187,1
855050,what is the zip code for lake murray sc,msmarco_v2.1_doc_01_1899729635,1
549219,what a pathologist does,msmarco_v2.1_doc_35_896085932,1
549235,what a pronoun,msmarco_v2.1_doc_18_1326411193,1
673984,what is a baby horse called?,msmarco_v2.1_doc_30_1480487056,1
936182,when can a temp be taken on perm,msmarco_v2.1_doc_06_1792397435,1
149767,different foods of oaxaca mexico,msmarco_v2.1_doc_10_745478226,1
149790,different hindu prayers,msmarco_v2.1_doc_04_697786424,1
149790,different hindu prayers,msmarco_v2.1_doc_06_1518689994,1
411953,is hctz safe for kidneys,msmarco_v2.1_doc_38_814826009,1
936273,when can eviction proceeding start on a rental,msmarco_v2.1_doc_02_1218204169,1
936273,when can eviction proceeding start on a rental,msmarco_v2.1_doc_33_983336444,1
149853,different kinds of spruce trees,msmarco_v2.1_doc_03_451870954,1
150087,different types led lights,msmarco_v2.1_doc_04_1042398603,1
150087,different types led lights,msmarco_v2.1_doc_07_816416886,1
412319,is hocking college in ohio a technical school,msmarco_v2.1_doc_37_945277486,1
412340,is holland the netherlands,msmarco_v2.1_doc_03_1456440745,1
412352,is home improvement interest deductible,msmarco_v2.1_doc_08_556869709,1
412597,is hummus high in protein,msmarco_v2.1_doc_07_972100705,1
674914,what is a blast beat,msmarco_v2.1_doc_18_2603180730,1
986316,who was susan calvin in i robot,msmarco_v2.1_doc_12_1813030271,1
412982,is indirect labor an overhead cost,msmarco_v2.1_doc_11_27271311,1
413040,is inserting an iv a billable procedure,msmarco_v2.1_doc_21_1237678792,1
413079,is insulin given subcutaneous,msmarco_v2.1_doc_17_1779893797,1
820027,what is the electron donor for lithotrophy,msmarco_v2.1_doc_03_999657495,1
156251,do falcons have any yellow feathers?,msmarco_v2.1_doc_02_888296430,1
937578,when did brave come out,msmarco_v2.1_doc_00_1464429349,1
413404,is it adaptive or adapted instruction,msmarco_v2.1_doc_00_140307604,1
937947,when did congress pass us immigration and nationality act,msmarco_v2.1_doc_45_469751657,1
151547,dimensions of lazy susan base cabinet,msmarco_v2.1_doc_43_128949188,1
938066,when did dc comics start,msmarco_v2.1_doc_14_715202087,1
413858,is it illegal to be a sugar daddy,msmarco_v2.1_doc_00_745227348,1
413905,is it improper to give gifts to your lawyer,msmarco_v2.1_doc_33_972217753,1
200062,health services administration salary,msmarco_v2.1_doc_41_628215493,1
938359,when did eritrea gain independence,msmarco_v2.1_doc_04_140360574,1
25344,are the chemicals in instant coffee?,msmarco_v2.1_doc_03_48010866,1
414276,is it okay to defrag a raid 5,msmarco_v2.1_doc_00_337035010,1
768133,what is malmsey,msmarco_v2.1_doc_10_1255909622,1
152519,diseases rabbits can get,msmarco_v2.1_doc_51_162984291,1
414714,is it still dangerous to go to the place of where the chernobyl happened,msmarco_v2.1_doc_36_161349552,1
939020,when did ice cube start rapping,msmarco_v2.1_doc_07_264083722,1
414799,is it windy in arizona,msmarco_v2.1_doc_07_885493818,1
939104,when did internet become popular,msmarco_v2.1_doc_11_1397009619,1
677212,what is a chi river in thailand,msmarco_v2.1_doc_09_299524075,1
415165,is johnny rivers married,msmarco_v2.1_doc_03_1677120022,1
153037,distance between cities amarillo tx and mora new mexico,msmarco_v2.1_doc_05_1315108664,1
939473,when did legalization of marijuana take place in the u.s,msmarco_v2.1_doc_02_774580807,1
153048,distance between cordoba and cadiz,msmarco_v2.1_doc_10_130828647,1
677460,what is a cincture,msmarco_v2.1_doc_04_1232953283,1
415500,is keppra medication a barbiturate?,msmarco_v2.1_doc_01_708759455,1
677672,what is a clawhammer banjo,msmarco_v2.1_doc_16_3075348792,1
506181,symmetry math definition,msmarco_v2.1_doc_18_2551603932,1
563771,what are properties of ponstel,msmarco_v2.1_doc_09_71252872,1
153588,distance from lga to jfk,msmarco_v2.1_doc_10_132422420,1
677936,what is a co-op college,msmarco_v2.1_doc_16_3276806321,1
415815,is labor taxable in the state of arkansas,msmarco_v2.1_doc_51_1161794414,1
153794,"distance in miles pittsburgh, pa to new york",msmarco_v2.1_doc_10_137113194,1
415962,is lantus considered an insulin?,msmarco_v2.1_doc_05_1038075785,1
678176,what is a colonel in the air force,msmarco_v2.1_doc_47_284369720,1
1096257,how much does a audit senior make,msmarco_v2.1_doc_41_626047136,1
153981,distance phoenix to nogales,msmarco_v2.1_doc_10_134254167,1
416228,is lenovo better than hp,msmarco_v2.1_doc_04_994585723,1
154301,divine wisdom definition,msmarco_v2.1_doc_00_611562173,1
940916,when did spindletop happen,msmarco_v2.1_doc_03_180835064,1
416846,is lupus a thyroid disease,msmarco_v2.1_doc_52_538916528,1
165135,does crestor cause a cough,msmarco_v2.1_doc_05_1636113918,1
941219,when did the battle of gettysburg take place,msmarco_v2.1_doc_05_1495357339,1
679167,what is a contralto singer,msmarco_v2.1_doc_11_1412097330,1
417040,is magnesium citrate a stool softener?,msmarco_v2.1_doc_30_1032755858,1
417080,is maia campbell really on drugs,msmarco_v2.1_doc_06_1761706028,1
200600,heels or heal,msmarco_v2.1_doc_04_677090273,1
155056,do astronauts sleep on their back,msmarco_v2.1_doc_02_1407219493,1
808235,what is the best erectile dysfunction pill,msmarco_v2.1_doc_07_1281162644,1
155086,do azaleas like acidic soil,msmarco_v2.1_doc_07_432029423,1
679390,what is a correlational case study?,msmarco_v2.1_doc_56_1403037719,1
155119,do bacteria cells have a ribosomes,msmarco_v2.1_doc_05_1703637420,1
417362,is marijuana used as an add medicine?,msmarco_v2.1_doc_38_751554389,1
155234,do bigger tires affect gas mileage,msmarco_v2.1_doc_07_1143228076,1
941749,when did the hittites start,msmarco_v2.1_doc_03_1480376934,1
941865,when did the lpga adopt a development program for golf,msmarco_v2.1_doc_10_1391410474,1
155700,do clouds form in the vab,msmarco_v2.1_doc_04_420603496,1
417902,is merrimack county part of state of nh,msmarco_v2.1_doc_18_81688721,1
418063,is microcrystalline wax a liquid,msmarco_v2.1_doc_40_1421566591,1
942354,when did the transformers cartoon series come out?,msmarco_v2.1_doc_03_189782879,1
418165,is milk a protein,msmarco_v2.1_doc_10_656124520,1
156052,do dry beans have a shelf life,msmarco_v2.1_doc_09_495698390,1
680373,what is a danish sport,msmarco_v2.1_doc_10_67945227,1
680373,what is a danish sport,msmarco_v2.1_doc_18_2320224970,1
418353,is mo the north,msmarco_v2.1_doc_01_390604524,1
942651,when did they start putting seat belts in cars,msmarco_v2.1_doc_12_616603584,1
680514,what is a de minimis payment,msmarco_v2.1_doc_07_398002898,1
418552,is mortgage and deed of trust the same document,msmarco_v2.1_doc_08_557582007,1
755907,what is hpp header,msmarco_v2.1_doc_03_787639498,1
942915,when did vhs tape come out,msmarco_v2.1_doc_50_2087719110,1
680951,what is a descendant selector,msmarco_v2.1_doc_14_1451938952,1
92509,circadian rhythm disorders symptoms,msmarco_v2.1_doc_49_502651365,1
943170,when did women in usa get right to vote,msmarco_v2.1_doc_08_880462127,1
943190,when did women's rights begin in canada,msmarco_v2.1_doc_08_882273714,1
418926,is narcotics anonymous effective,msmarco_v2.1_doc_08_254133938,1
418977,is natural gas renewable,msmarco_v2.1_doc_18_1562368447,1
156889,do i have to sponsor my husband for,msmarco_v2.1_doc_02_1500067181,1
681514,what is a disease associated within the abdomen,msmarco_v2.1_doc_18_2426628495,1
681264,what is a digital perm,msmarco_v2.1_doc_12_1090939672,1
157149,do i really need to separate baby clothes by color before washing?,msmarco_v2.1_doc_06_1734732887,1
419326,is nitroglycerin a vasodilator,msmarco_v2.1_doc_01_1309599580,1
681791,what is a doffer spinner responsibilities,msmarco_v2.1_doc_01_257847868,1
419692,is ocd a disease?,msmarco_v2.1_doc_07_1370895404,1
157580,do leafy greens have iron,msmarco_v2.1_doc_03_904432757,1
157580,do leafy greens have iron,msmarco_v2.1_doc_08_767270348,1
682025,what is a dower affidavit,msmarco_v2.1_doc_07_773521118,1
944181,when do kids get tetanus vaccine,msmarco_v2.1_doc_10_614529616,1
944245,when do lunar eclipse happen,msmarco_v2.1_doc_01_549060328,1
682105,what is a dresser drawer,msmarco_v2.1_doc_16_2930279566,1
682205,what is a ds1 cable,msmarco_v2.1_doc_05_1479452076,1
944451,when do pools open in las vegas,msmarco_v2.1_doc_31_12239972,1
769085,what is maven dependency,msmarco_v2.1_doc_50_1171615589,1
682365,what is a dvt?,msmarco_v2.1_doc_17_38248635,1
900164,what system does straight talk use?,msmarco_v2.1_doc_09_1707355226,1
244808,how long do dissolvable stitches take,msmarco_v2.1_doc_03_972912429,1
420304,is panama city beach on eastern time,msmarco_v2.1_doc_16_752936360,1
420400,is paris in europe,msmarco_v2.1_doc_18_929982693,1
944700,when do symptoms of seasonal affective disorder start?,msmarco_v2.1_doc_01_752016388,1
682626,what is a epo network,msmarco_v2.1_doc_05_1667630441,1
214771,how did the Battle of Ortona happen,msmarco_v2.1_doc_16_2196089868,1
113826,current fad diet,msmarco_v2.1_doc_04_873912817,1
420867,is phentermine a amphetamines;,msmarco_v2.1_doc_01_1300383173,1
420867,is phentermine a amphetamines;,msmarco_v2.1_doc_07_1297492283,1
683045,what is a fem pop,msmarco_v2.1_doc_10_1319364682,1
987657,where is melaleuca field?,msmarco_v2.1_doc_18_51194277,1
420934,is physical therapy,msmarco_v2.1_doc_18_1092545280,1
420980,is pigment dispersion syndrome hereditary,msmarco_v2.1_doc_14_463136826,1
26485,argue the meaning of a debate,msmarco_v2.1_doc_46_1194506414,1
507086,symptoms of baby allergic to dog,msmarco_v2.1_doc_08_40614742,1
421145,is png a universal format,msmarco_v2.1_doc_02_1085123488,1
159078,do sports medicine physicians have to go to medical school,msmarco_v2.1_doc_01_1942096645,1
421437,is potter county under a burn ban,msmarco_v2.1_doc_26_679391066,1
1075156,why was napalm used in the vietnam war,msmarco_v2.1_doc_03_648801365,1
267187,how long should one hold bank statements?,msmarco_v2.1_doc_00_375855099,1
159667,do us citizens need passports to enter and exit canada,msmarco_v2.1_doc_50_804219566,1
421813,is protonix an antacid,msmarco_v2.1_doc_10_661050860,1
507221,symptoms of bulging cervical disc,msmarco_v2.1_doc_00_21442686,1
114037,current price of soybeans,msmarco_v2.1_doc_07_1115439011,1
684459,what is a gel injection in your knee,msmarco_v2.1_doc_07_1293072851,1
160255,do you give a toast at rehearsal dinner,msmarco_v2.1_doc_03_767317483,1
946747,when does irs mail checks,msmarco_v2.1_doc_11_1379852951,1
160339,do you have to collect copays,msmarco_v2.1_doc_09_1187269017,1
422501,is rhinitis painful,msmarco_v2.1_doc_02_841383387,1
944231,when do ligament pains start in pregnancy,msmarco_v2.1_doc_33_1069262942,1
946825,when does la liga espanola start,msmarco_v2.1_doc_10_83572244,1
422609,is risperdal a mood stabilizer,msmarco_v2.1_doc_01_1311432711,1
422624,is rituximab a vaccine,msmarco_v2.1_doc_08_1603426886,1
160562,do you italicize play titles,msmarco_v2.1_doc_01_1146455829,1
684977,what is a gog cd key,msmarco_v2.1_doc_51_1382590949,1
160735,do you need a license to get a notary,msmarco_v2.1_doc_03_17522449,1
685091,what is a good body cleanse to use,msmarco_v2.1_doc_10_888215313,1
160808,do you need a transit visa for iran,msmarco_v2.1_doc_07_200457201,1
422955,is sadie a nickname,msmarco_v2.1_doc_33_1107206470,1
990938,who is dav pilkey,msmarco_v2.1_doc_51_1407360523,1
685177,what is a good facial cleanser,msmarco_v2.1_doc_16_3078021261,1
682190,what is a dry chemical fire extinguisher,msmarco_v2.1_doc_06_319414994,1
161117,do you place a period before or after a quote?,msmarco_v2.1_doc_03_1545706578,1
947678,when does spring tides occur,msmarco_v2.1_doc_57_1096226924,1
161418,do you weigh more before or after a workout,msmarco_v2.1_doc_07_986337391,1
947974,when does the fall start,msmarco_v2.1_doc_08_4285659,1
424092,is socialism utopian or scientific engels pdf,msmarco_v2.1_doc_18_1928980390,1
948397,when does the stock market close daily,msmarco_v2.1_doc_08_256434060,1
686260,what is a ham hock in cooking,msmarco_v2.1_doc_08_210965908,1
686290,what is a handheld microphone,msmarco_v2.1_doc_08_162237200,1
948452,when does the umbilical cord form during pregnancy,msmarco_v2.1_doc_18_1129243819,1
948532,when does transformers the last knight is coming out,msmarco_v2.1_doc_07_181452420,1
551309,what age does your wisdom teeth come in,msmarco_v2.1_doc_01_2052550505,1
686469,what is a health safety net,msmarco_v2.1_doc_07_1243904772,1
424449,is spotify a publicly traded company,msmarco_v2.1_doc_50_922131993,1
162351,does a refrigerator normally use a standard outlet,msmarco_v2.1_doc_51_160900512,1
424509,is ssdi income taxed,msmarco_v2.1_doc_03_1402008605,1
948829,when elvis met nixon,msmarco_v2.1_doc_33_384342015,1
162662,does adult acne rosacea give you blepharitis,msmarco_v2.1_doc_01_1039665780,1
424898,is suffering from anxiety a mental illness,msmarco_v2.1_doc_04_951604016,1
1100937,echo alexa what does it do,msmarco_v2.1_doc_16_1704158991,1
687245,what is a human zygote,msmarco_v2.1_doc_07_909030448,1
163038,does amlodipine make you itch,msmarco_v2.1_doc_07_1009051959,1
813605,"what is the currency in nassau, bahamas?",msmarco_v2.1_doc_10_1439512029,1
638849,what does herb mean,msmarco_v2.1_doc_46_1226549346,1
687375,what is a hydromyelia,msmarco_v2.1_doc_48_763648462,1
1032074,who is deputy director andrew mccabe,msmarco_v2.1_doc_17_88843175,1
425375,is tea healthy to drink,msmarco_v2.1_doc_06_1786601157,1
687615,what is a interstim,msmarco_v2.1_doc_24_838885191,1
687632,what is a inu,msmarco_v2.1_doc_18_2067689581,1
425505,is term gpa and semester gpa the same thing,msmarco_v2.1_doc_51_81794329,1
625205,what do the colors on the russian mean,msmarco_v2.1_doc_50_1522280198,1
163602,does bacterial infection cause joint pain,msmarco_v2.1_doc_06_1405344010,1
249866,how long does a pa marriage license last,msmarco_v2.1_doc_08_63737797,1
426214,is the elliptical bad for your knees,msmarco_v2.1_doc_03_904226536,1
1079141,word that means to threaten or be forceful,msmarco_v2.1_doc_04_447646449,1
164282,does carbamazepine cause hyponatremia,msmarco_v2.1_doc_05_1635943375,1
426442,is the hawb the tracking number,msmarco_v2.1_doc_10_116473544,1
688644,what is a learning objective for teaching toddlers about weather,msmarco_v2.1_doc_04_1003413800,1
950799,when is jamaican flag day,msmarco_v2.1_doc_04_157427424,1
1075980,what is a buddy test,msmarco_v2.1_doc_09_1692795526,1
688739,what is a legend ks2,msmarco_v2.1_doc_02_490237974,1
164528,does chevy have electric vehicle,msmarco_v2.1_doc_08_1192888307,1
165002,does contraction of the ciliary muscles shorten the lens,msmarco_v2.1_doc_02_93158988,1
813953,what is the current time in lagos nigeria,msmarco_v2.1_doc_30_538118415,1
951820,when is ski season over,msmarco_v2.1_doc_18_2148180547,1
689700,what is a macchiato coffee drink,msmarco_v2.1_doc_05_1252179344,1
689700,what is a macchiato coffee drink,msmarco_v2.1_doc_09_1176774397,1
689851,what is a major function of the neurological system?,msmarco_v2.1_doc_04_989336836,1
689885,what is a malanga,msmarco_v2.1_doc_10_1301728086,1
952047,when is that netflix series with eleven,msmarco_v2.1_doc_03_359369186,1
907173,what to eat during migraine,msmarco_v2.1_doc_56_1402776264,1
952378,when is the best time to purchase tickets,msmarco_v2.1_doc_06_293310856,1
952388,when is the best time to see northern lights?,msmarco_v2.1_doc_54_262729578,1
428113,is there a difference in mitosis between animal and plant cells?,msmarco_v2.1_doc_37_1378626720,1
166043,does estrogen make me start my period,msmarco_v2.1_doc_42_819654946,1
690508,what is a medical mc provider,msmarco_v2.1_doc_05_1026543088,1
952658,when is the daylight savings time change,msmarco_v2.1_doc_00_37452220,1
690606,what is a melamine sponge,msmarco_v2.1_doc_18_51293236,1
166403,does florida state university have rotc program,msmarco_v2.1_doc_06_575130681,1
690705,what is a merchant's mark,msmarco_v2.1_doc_18_74224686,1
690801,what is a meteorologist term mcv,msmarco_v2.1_doc_18_85206770,1
464663,nitrocellulose cas number,msmarco_v2.1_doc_07_1045097098,1
691004,what is a migrant worker,msmarco_v2.1_doc_10_1277071101,1
166748,does global entry include tsa,msmarco_v2.1_doc_06_443147260,1
166784,does glycerin tincture need to be refrigerated,msmarco_v2.1_doc_01_1366049481,1
953274,when is the opening day of dove season in alabama,msmarco_v2.1_doc_03_1333881457,1
691141,what is a mini smart fridge,msmarco_v2.1_doc_02_1245681070,1
953332,when is the rainy season in costa rica,msmarco_v2.1_doc_50_1300426380,1
953351,when is the release of wonder,msmarco_v2.1_doc_01_534965955,1
683193,what is a file compression mean in computer software?,msmarco_v2.1_doc_17_174070282,1
167156,does highster mobile really work,msmarco_v2.1_doc_10_64222939,1
691507,what is a montadale sheep,msmarco_v2.1_doc_05_942957036,1
167229,does honey contain vitamin,msmarco_v2.1_doc_03_283942378,1
167436,does ichigo lose his powers,msmarco_v2.1_doc_11_1402922132,1
167566,does insulin give you constipation,msmarco_v2.1_doc_05_1636485862,1
290091,how many movements in beethoven's moonlight sonata,msmarco_v2.1_doc_00_1051492637,1
464860,node js import,msmarco_v2.1_doc_50_1323055509,1
430142,is tungsten a metal,msmarco_v2.1_doc_02_349111930,1
954455,when should fatigue and shortness of breath be considered serious,msmarco_v2.1_doc_03_91669597,1
168069,does kurt cobain buried or cremated,msmarco_v2.1_doc_00_632867346,1
430229,is two weeks early considered premature,msmarco_v2.1_doc_05_707702589,1
945535,when do you use anova,msmarco_v2.1_doc_22_1452607257,1
168238,does lemon make water alkaline,msmarco_v2.1_doc_07_908938329,1
954711,when should sutures be removed,msmarco_v2.1_doc_25_927906907,1
1096742,how many pounds is in a metric ton,msmarco_v2.1_doc_18_98821619,1
989296,who is sakura haruno,msmarco_v2.1_doc_00_319351283,1
955093,when the irs accepts your return,msmarco_v2.1_doc_29_402371101,1
692955,what is a normal pulse rate for men uk,msmarco_v2.1_doc_04_625424745,1
955117,"when the northern hemisphere experiences summer, the southern hemisphere experiences",msmarco_v2.1_doc_08_393362318,1
693101,what is a note for mortgage,msmarco_v2.1_doc_01_393490402,1
430985,is vitamin e considered a blood thinner,msmarco_v2.1_doc_07_988832744,1
430989,is vitamin e good for fatty liver,msmarco_v2.1_doc_08_300133411,1
693152,what is a np grade,msmarco_v2.1_doc_06_201294604,1
693469,what is a pacemaker for,msmarco_v2.1_doc_06_1413588575,1
693636,what is a paragraph example,msmarco_v2.1_doc_01_605926232,1
508855,symptoms of teething in babies,msmarco_v2.1_doc_46_127535590,1
508855,symptoms of teething in babies,msmarco_v2.1_doc_07_1419546526,1
302435,how much are virgin america change fees,msmarco_v2.1_doc_00_425698422,1
694063,what is a pda device,msmarco_v2.1_doc_10_698874928,1
169778,does oil pulling heal cavities,msmarco_v2.1_doc_09_596891782,1
858421,what is two factor authentication,msmarco_v2.1_doc_02_1451962074,1
28352,at what age does a colt become fertile,msmarco_v2.1_doc_02_1270146379,1
1033249,what is the radius if the diame,msmarco_v2.1_doc_03_1770854851,1
956624,when was alice walker born,msmarco_v2.1_doc_04_835101279,1
694560,what is a phalanx in ancient greece?,msmarco_v2.1_doc_17_1721590251,1
694561,what is a phantom color poodle,msmarco_v2.1_doc_53_523186722,1
694678,what is a photostat,msmarco_v2.1_doc_18_1088498424,1
432602,jackfruit recipe vegan,msmarco_v2.1_doc_08_768867674,1
837372,what is the official site for free credit reports,msmarco_v2.1_doc_06_577436815,1
432653,jail definition,msmarco_v2.1_doc_05_935218299,1
432680,jamaica how many sq miles,msmarco_v2.1_doc_08_276023119,1
694845,what is a piggyback switch?,msmarco_v2.1_doc_49_1596480016,1
956993,when was burke's law,msmarco_v2.1_doc_16_2605366135,1
1090513,spectrum jobs benefits,msmarco_v2.1_doc_00_841217748,1
170581,does prilosec cause weight loss,msmarco_v2.1_doc_01_1070132667,1
432874,java chip frappucino ingredients,msmarco_v2.1_doc_09_381455876,1
170770,does quasi experimental use pretest and posttest,msmarco_v2.1_doc_02_1821381639,1
170788,does quotation mark go before or after period,msmarco_v2.1_doc_03_1548936655,1
695238,what is a podcast livestream,msmarco_v2.1_doc_03_294691761,1
170982,does risperidone cause weight gain,msmarco_v2.1_doc_07_986955298,1
433220,job applicant definition,msmarco_v2.1_doc_05_1627407087,1
957607,when was explorer of the seas refurbished,msmarco_v2.1_doc_00_1243023964,1
957688,when was first modern ballet performed,msmarco_v2.1_doc_00_1051444653,1
433549,jujube candy flavors,msmarco_v2.1_doc_48_1494530488,1
171527,does solar radiation cause global warming,msmarco_v2.1_doc_17_1301089424,1
433680,justice definition,msmarco_v2.1_doc_51_155913520,1
433685,justification  definition literature,msmarco_v2.1_doc_18_3029171208,1
433691,justifying definition,msmarco_v2.1_doc_04_799694897,1
695993,what is a primatologist,msmarco_v2.1_doc_00_1537176356,1
958142,when was internet explorer first released,msmarco_v2.1_doc_28_277705481,1
171776,does strep cause fever blisters,msmarco_v2.1_doc_07_1344650137,1
241405,how long can a pregnant woman carry a dead fetus,msmarco_v2.1_doc_03_1590981784,1
1033534,what is the purpose of the advance trac system,msmarco_v2.1_doc_53_928583457,1
171906,does sugarless gum cause diarrhea,msmarco_v2.1_doc_59_226742052,1
696217,what is a product support manager?,msmarco_v2.1_doc_03_1188359562,1
172062,does tarrant county assessor figure your taxes on assessed or appraised,msmarco_v2.1_doc_09_1064328002,1
696404,what is a property of both a solid and liquid,msmarco_v2.1_doc_04_122104319,1
434369,kids definition of centrosome,msmarco_v2.1_doc_01_1846742824,1
958993,when was mt. st. helens last eruption,msmarco_v2.1_doc_26_1276545138,1
172608,does the independent or dependent variable go on the x-axis,msmarco_v2.1_doc_00_989456792,1
696918,what is a qph file,msmarco_v2.1_doc_01_796848386,1
959083,when was niagara falls created,msmarco_v2.1_doc_01_405161888,1
727837,what is cardamom used for,msmarco_v2.1_doc_06_1484435975,1
959228,when was outlet founded thurman,msmarco_v2.1_doc_04_935801191,1
172981,does the subconscious control your breathing,msmarco_v2.1_doc_03_1121304849,1
173001,does the temperature affects the rate of buffer solution,msmarco_v2.1_doc_02_921793089,1
815320,what is the definition of pessimistic,msmarco_v2.1_doc_18_1038870348,1
173391,does tryptophan become niacin,msmarco_v2.1_doc_42_385938162,1
697780,what is a relationship class in arcgis,msmarco_v2.1_doc_01_1353881539,1
435794,largest airport near lake clear ny,msmarco_v2.1_doc_03_1216174605,1
697983,what is a resolution by its board of directors,msmarco_v2.1_doc_04_19634055,1
960265,when was the articles of confederation adopted by congress,msmarco_v2.1_doc_03_1448583768,1
960302,when was the battle of lexington and concord fought,msmarco_v2.1_doc_13_598955695,1
